Indicator,Indicator_Measure,Geography,Geo_Label,GEO_Code,Age_Groups,Sex,SDOH,SDOH_Cat,Year,Numerator,Denominator,CrudeRate,StdErr_Cr,Lower_CI_Cr,Upper_CI_Cr,CV_Cr,ASR,StdErr_ASR,Lower_CI_ASR,Upper_CI_ASR,CV_ASR
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Canada,0,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,490105,1492821,32.8,0.6426,31.6,34.1,2,33.3,0.95979293,31.4,35.1,2.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,St Johns (CMA),1,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,2045,3618,56.5,8.3894,40.1,73,14.8,49.7,9.591962368,30.9,68.5,19.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,St Johns (CMA),1,adults aged 18+ years,females,Education (household),At least high school,2015-2018,23709,81670,29,2.3398,24.4,33.6,8.1,29.2,2.141640425,25,33.4,7.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Corner Brook (CA),15,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,,,,,,,36.2,,,,,25.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Corner Brook (CA),15,adults aged 18+ years,females,Education (household),At least high school,2015-2018,4360,10537,41.4,4.3946,32.8,50,10.6,40.6,5.480115984,29.8,51.3,13.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Charlottetown (CA),105,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,356,913,39,9.1707,21,57,23.5,41.2,6.349683044,28.7,53.6,15.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Charlottetown (CA),105,adults aged 18+ years,females,Education (household),At least high school,2015-2018,7778,26028,29.9,1.9990,26,33.8,6.7,29.9,1.994696613,26,33.8,6.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Summerside (CA),110,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,,,,,,,38.1,,,,,30.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Summerside (CA),110,adults aged 18+ years,females,Education (household),At least high school,2015-2018,1544,5224,29.6,4.3302,21.1,38.1,14.7,30.1,4.686904924,20.9,39.3,15.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Halifax (CMA),205,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,2447,7973,30.7,6.8361,17.3,44.1,22.3,25.6,7.440233687,11,40.2,29.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Halifax (CMA),205,adults aged 18+ years,females,Education (household),At least high school,2015-2018,42002,153932,27.3,1.5286,24.3,30.3,5.6,27.4,1.608665189,24.3,30.6,5.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Truro (CA),215,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,633,1354,46.8,13.1551,20.9,72.6,28.1,34.4,4.77926046,25.1,43.8,13.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Truro (CA),215,adults aged 18+ years,females,Education (household),At least high school,2015-2018,5190,14524,35.7,3.2326,29.4,42.1,9,35.4,4.486554921,26.6,44.1,12.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,New Glasgow (CA),220,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,743,1209,61.5,8.7589,44.3,78.7,14.2,54.7,10.01235829,35.1,74.3,18.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,New Glasgow (CA),220,adults aged 18+ years,females,Education (household),At least high school,2015-2018,3742,11468,32.6,3.7214,25.3,39.9,11.4,31.9,4.069250283,23.9,39.9,12.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Cape Breton (CA),225,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,1723,3555,48.5,5.5647,37.6,59.4,11.5,53.8,7.956105849,38.2,69.4,14.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Cape Breton (CA),225,adults aged 18+ years,females,Education (household),At least high school,2015-2018,12202,31529,38.7,2.9155,33,44.4,7.5,39.6,2.996305094,33.7,45.4,7.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Moncton (CMA),305,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,1558,3723,41.8,12.0392,18.2,65.5,28.8,38.9,9.008944237,21.2,56.5,23.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Moncton (CMA),305,adults aged 18+ years,females,Education (household),At least high school,2015-2018,18880,52369,36.1,2.6783,30.8,41.3,7.4,35.5,2.861442053,29.9,41.2,8.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Saint John (CMA),310,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,,,,,,,37,,,,,39.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Saint John (CMA),310,adults aged 18+ years,females,Education (household),At least high school,2015-2018,17057,43904,38.9,3.5186,31.9,45.8,9.1,37.2,3.111908777,31.1,43.3,8.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Fredericton (CA),320,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,,,,,,,43.5,,,,,42.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Fredericton (CA),320,adults aged 18+ years,females,Education (household),At least high school,2015-2018,11738,36331,32.3,4.0602,24.3,40.3,12.6,31.6,3.480254536,24.8,38.4,11
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Bathurst (CA),328,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,,,,,,,36,,,,,37.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Bathurst (CA),328,adults aged 18+ years,females,Education (household),At least high school,2015-2018,3028,11326,26.7,3.0928,20.7,32.8,11.6,25.4,5.422109913,14.8,36.1,21.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Miramichi (CA),329,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,,,,,,,44.1,19.7,6.10737264,7.7,31.7,31
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Miramichi (CA),329,adults aged 18+ years,females,Education (household),At least high school,2015-2018,4819,10688,45.1,3.3063,38.6,51.6,7.3,46.4,3.994725665,38.6,54.3,8.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Campbellton (CA),330,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,611,1135,53.8,7.3112,39.5,68.2,13.6,38.2,7.293185237,23.9,52.5,19.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Campbellton (CA),330,adults aged 18+ years,females,Education (household),At least high school,2015-2018,2522,5750,43.9,5.6879,32.7,55,13,42.8,5.418220942,32.2,53.4,12.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Edmundston (CA),335,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,,,,,,,32.5,,,,,40.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Edmundston (CA),335,adults aged 18+ years,females,Education (household),At least high school,2015-2018,3101,8782,35.3,6.3056,22.9,47.7,17.9,32.8,4.545546668,23.9,41.7,13.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Rimouski (CA),404,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,,,,,,,35.8,,,,,20.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Rimouski (CA),404,adults aged 18+ years,females,Education (household),At least high school,2015-2018,3659,18437,19.8,3.2813,13.4,26.3,16.5,18.5,2.280355323,14.1,23,12.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Baie-Comeau (CA),406,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,609,1460,41.7,8.0339,25.9,57.4,19.3,42.5,9.650389884,23.6,61.4,22.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Baie-Comeau (CA),406,adults aged 18+ years,females,Education (household),At least high school,2015-2018,3032,9014,33.6,3.9237,25.9,41.3,11.7,32.8,3.392798104,26.2,39.5,10.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Saguenay (CMA),408,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,1885,6894,27.3,4.9058,17.7,37,17.9,30.8,6.233883385,18.6,43,20.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Saguenay (CMA),408,adults aged 18+ years,females,Education (household),At least high school,2015-2018,11106,55325,20.1,2.2833,15.6,24.6,11.4,19.8,2.376596537,15.1,24.4,12
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sept-×les (CA),412,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,868,1728,50.2,8.8178,32.9,67.5,17.6,30.9,7.664214113,15.9,45.9,24.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sept-×les (CA),412,adults aged 18+ years,females,Education (household),At least high school,2015-2018,2553,8662,29.5,3.0969,23.4,35.5,10.5,29.1,3.453959098,22.3,35.9,11.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Qu‚bec (CMA),421,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,5277,20394,25.9,3.5952,18.8,32.9,13.9,38,9.507000653,19.4,56.7,25
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Qu‚bec (CMA),421,adults aged 18+ years,females,Education (household),At least high school,2015-2018,55416,290633,19.1,1.1952,16.7,21.4,6.3,19.1,1.332933892,16.5,21.7,7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sherbrooke (CMA),433,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,2300,8060,28.5,7.1002,14.6,42.5,24.9,26.9,7.958279583,11.3,42.5,29.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sherbrooke (CMA),433,adults aged 18+ years,females,Education (household),At least high school,2015-2018,14702,73039,20.1,2.1894,15.8,24.4,10.9,19.3,1.954316829,15.5,23.2,10.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Trois-RiviŠres (CMA),442,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,1803,6978,25.8,6.6863,12.7,39,25.9,23.9,8.038051736,8.2,39.7,33.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Trois-RiviŠres (CMA),442,adults aged 18+ years,females,Education (household),At least high school,2015-2018,14158,50073,28.3,3.3681,21.7,34.9,11.9,28,3.571318888,21,35,12.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Shawinigan (CA),444,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,,,,,,,58.8,,,,,22.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Shawinigan (CA),444,adults aged 18+ years,females,Education (household),At least high school,2015-2018,4340,16762,25.9,7.0115,12.1,39.6,27.1,21.5,5.086730765,11.5,31.5,23.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Drummondville (CA),447,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,,,,,,,35.7,,,,,14.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Drummondville (CA),447,adults aged 18+ years,females,Education (household),At least high school,2015-2018,9543,36167,26.4,3.3026,19.9,32.9,12.5,26.7,4.060063205,18.7,34.6,15.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Granby (CA),450,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,,,,,,,72.2,,,,,17.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Granby (CA),450,adults aged 18+ years,females,Education (household),At least high school,2015-2018,8056,31611,25.5,4.5368,16.6,34.4,17.8,24.5,5.114264574,14.5,34.5,20.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sorel-Tracy (CA),454,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,,,,,,,20.7,,,,,36.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sorel-Tracy (CA),454,adults aged 18+ years,females,Education (household),At least high school,2015-2018,2566,12098,21.2,6.5476,8.4,34.1,30.9,,,,,39.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Joliette (CA),456,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,,,,,,,54.5,,,,,45.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Joliette (CA),456,adults aged 18+ years,females,Education (household),At least high school,2015-2018,5159,24126,21.4,5.0454,11.5,31.3,23.6,19.6,3.349370481,13,26.2,17.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Montr‚al (CMA),462,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,37991,123092,30.9,2.3882,26.2,35.6,7.7,32.8,4.069755006,24.8,40.7,12.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Montr‚al (CMA),462,adults aged 18+ years,females,Education (household),At least high school,2015-2018,309286,1403571,22,0.7718,20.5,23.6,3.5,22.1,0.77704565,20.6,23.6,3.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Val-dOr (CA),480,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,527,1438,36.7,9.3134,18.4,54.9,25.4,28,7.064850415,14.2,41.9,25.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Val-dOr (CA),480,adults aged 18+ years,females,Education (household),At least high school,2015-2018,3173,11021,28.8,2.9359,23,34.5,10.2,29.4,4.391458946,20.8,38,14.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Rouyn-Noranda (CA),485,adults aged 18+ years,females,Education (household),Less than high school,2015-2018,918,2496,36.8,7.6750,21.7,51.9,20.9,18.6,6.503666915,5.9,31.4,35
