Indicator,Indicator_Measure,Geography,Geo_Label,GEO_Code,Age_Groups,Sex,SDOH,SDOH_Cat,Year,Numerator,Denominator,CrudeRate,StdErr_Cr,Lower_CI_Cr,Upper_CI_Cr,CV_Cr,ASR,StdErr_ASR,Lower_CI_ASR,Upper_CI_ASR,CV_ASR
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Toronto (CMA),535,adults aged 18+ years,both sexes,Employment,Unemployed,2015-2018,390760,749569,52.1,1.6449,48.9,55.4,3.2,59.2,1.929537606,55.5,63,3.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Hamilton (CMA),537,adults aged 18+ years,both sexes,Employment,Employed,2015-2018,224599,357812,62.8,1.7396,59.4,66.2,2.8,63.1,1.849117024,59.5,66.7,2.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Hamilton (CMA),537,adults aged 18+ years,both sexes,Employment,Unemployed,2015-2018,52144,82906,62.9,3.6480,55.7,70.1,5.8,67.6,3.50197295,60.7,74.4,5.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,St. Catharines - Niagara (CMA),539,adults aged 18+ years,both sexes,Employment,Employed,2015-2018,126006,193308,65.2,2.3986,60.5,69.9,3.7,65.4,2.356044732,60.8,70.1,3.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,St. Catharines - Niagara (CMA),539,adults aged 18+ years,both sexes,Employment,Unemployed,2015-2018,29928,49777,60.1,4.0118,52.3,68,6.7,64.6,3.917278138,56.9,72.3,6.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Kitchener - Cambridge - Waterloo (CMA),541,adults aged 18+ years,both sexes,Employment,Employed,2015-2018,159916,252821,63.3,1.9093,59.5,67,3,64.8,2.222205233,60.4,69.1,3.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Kitchener - Cambridge - Waterloo (CMA),541,adults aged 18+ years,both sexes,Employment,Unemployed,2015-2018,36530,63435,57.6,4.9265,47.9,67.3,8.6,68.4,3.1648134,62.2,74.6,4.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Brantford (CMA),543,adults aged 18+ years,both sexes,Employment,Employed,2015-2018,38755,60415,64.1,2.2156,59.8,68.5,3.5,68,2.305296129,63.5,72.6,3.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Brantford (CMA),543,adults aged 18+ years,both sexes,Employment,Unemployed,2015-2018,8232,13642,60.3,5.7421,49.1,71.6,9.5,63.3,5.661117662,52.2,74.4,8.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Woodstock (CA),544,adults aged 18+ years,both sexes,Employment,Employed,2015-2018,16854,23006,73.3,4.4243,64.6,81.9,6,74.9,3.236699971,68.5,81.2,4.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Woodstock (CA),544,adults aged 18+ years,both sexes,Employment,Unemployed,2015-2018,3201,5729,55.9,10.8103,34.7,77.1,19.3,60.7,8.845520246,43.3,78,14.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Norfolk (CA),547,adults aged 18+ years,both sexes,Employment,Employed,2015-2018,17452,27887,62.6,3.8564,55,70.1,6.2,63.1,4.023964592,55.2,71,6.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Norfolk (CA),547,adults aged 18+ years,both sexes,Employment,Unemployed,2015-2018,2632,5571,47.2,8.2986,31,63.5,17.6,52.1,9.45470377,33.5,70.6,18.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Guelph (CMA),550,adults aged 18+ years,both sexes,Employment,Employed,2015-2018,46950,70286,66.8,2.7773,61.3,72.2,4.2,69.6,2.788808197,64.2,75.1,4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Guelph (CMA),550,adults aged 18+ years,both sexes,Employment,Unemployed,2015-2018,9369,15831,59.2,7.4839,44.5,73.9,12.6,70,4.557951521,61.1,78.9,6.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Stratford (CA),553,adults aged 18+ years,both sexes,Employment,Employed,2015-2018,12788,19292,66.3,3.7760,58.9,73.7,5.7,68,3.246512431,61.6,74.3,4.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Stratford (CA),553,adults aged 18+ years,both sexes,Employment,Unemployed,2015-2018,1359,3008,45.2,5.9218,33.6,56.8,13.1,50.1,8.44547175,33.6,66.7,16.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,London (CMA),555,adults aged 18+ years,both sexes,Employment,Employed,2015-2018,150344,238184,63.1,1.6467,59.9,66.4,2.6,65.8,2.193808388,61.5,70.1,3.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,London (CMA),555,adults aged 18+ years,both sexes,Employment,Unemployed,2015-2018,32924,61285,53.7,4.2863,45.3,62.1,8,62.8,3.861556336,55.2,70.3,6.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Chatham-Kent (CA),556,adults aged 18+ years,both sexes,Employment,Employed,2015-2018,31969,42432,75.3,3.4408,68.6,82.1,4.6,74.7,2.604915422,69.6,79.8,3.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Chatham-Kent (CA),556,adults aged 18+ years,both sexes,Employment,Unemployed,2015-2018,7743,12109,63.9,4.4368,55.2,72.7,6.9,66.7,4.534685686,57.8,75.6,6.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Windsor (CMA),559,adults aged 18+ years,both sexes,Employment,Employed,2015-2018,98444,153732,64,2.9712,58.2,69.9,4.6,67,2.483116183,62.1,71.8,3.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Windsor (CMA),559,adults aged 18+ years,both sexes,Employment,Unemployed,2015-2018,26955,42364,63.6,5.4379,53,74.3,8.5,60.5,5.667645549,49.3,71.6,9.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sarnia (CA),562,adults aged 18+ years,both sexes,Employment,Employed,2015-2018,22168,34672,63.9,2.8193,58.4,69.5,4.4,65,2.945336526,59.2,70.8,4.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sarnia (CA),562,adults aged 18+ years,both sexes,Employment,Unemployed,2015-2018,6468,10259,63,7.8567,47.6,78.5,12.5,66.9,5.878131008,55.3,78.4,8.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Barrie (CMA),568,adults aged 18+ years,both sexes,Employment,Employed,2015-2018,65307,107245,60.9,3.9035,53.2,68.6,6.4,61.9,3.917495246,54.3,69.6,6.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Barrie (CMA),568,adults aged 18+ years,both sexes,Employment,Unemployed,2015-2018,11555,22147,52.2,7.0621,38.3,66,13.5,61.1,8.101515741,45.2,77,13.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,North Bay (CA),575,adults aged 18+ years,both sexes,Employment,Employed,2015-2018,24524,33913,72.3,4.0956,64.3,80.3,5.7,75.5,3.452197793,68.7,82.2,4.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,North Bay (CA),575,adults aged 18+ years,both sexes,Employment,Unemployed,2015-2018,3665,5801,63.2,5.5637,52.3,74.1,8.8,56.4,7.689898082,41.3,71.5,13.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Greater Sudbury / Grand Sudbury (CMA),580,adults aged 18+ years,both sexes,Employment,Employed,2015-2018,50071,72207,69.3,2.4206,64.6,74.1,3.5,70.5,2.892361683,64.8,76.1,4.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Greater Sudbury / Grand Sudbury (CMA),580,adults aged 18+ years,both sexes,Employment,Unemployed,2015-2018,10276,18748,54.8,5.6956,43.6,66,10.4,60.4,5.160874722,50.3,70.6,8.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Timmins (CA),586,adults aged 18+ years,both sexes,Employment,Employed,2015-2018,12928,18580,69.6,3.7600,62.2,77,5.4,73,3.757267725,65.6,80.3,5.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Timmins (CA),586,adults aged 18+ years,both sexes,Employment,Unemployed,2015-2018,3331,6108,54.5,9.4866,35.9,73.2,17.4,64.8,7.087029888,50.9,78.7,10.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sault Ste. Marie (CA),590,adults aged 18+ years,both sexes,Employment,Employed,2015-2018,23905,34306,69.7,2.3441,65.1,74.3,3.4,72.5,2.644704981,67.3,77.7,3.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sault Ste. Marie (CA),590,adults aged 18+ years,both sexes,Employment,Unemployed,2015-2018,7054,10571,66.7,5.7986,55.4,78.1,8.7,70.5,5.433714519,59.8,81.1,7.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Thunder Bay (CMA),595,adults aged 18+ years,both sexes,Employment,Employed,2015-2018,38847,54486,71.3,2.6256,66.1,76.4,3.7,70.4,3.026983421,64.4,76.3,4.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Thunder Bay (CMA),595,adults aged 18+ years,both sexes,Employment,Unemployed,2015-2018,8150,13272,61.4,5.9566,49.7,73.1,9.7,63.1,5.364295199,52.6,73.6,8.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Winnipeg (CMA),602,adults aged 18+ years,both sexes,Employment,Employed,2015-2018,250106,406079,61.6,1.3090,59,64.2,2.1,64.6,1.41145319,61.8,67.4,2.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Winnipeg (CMA),602,adults aged 18+ years,both sexes,Employment,Unemployed,2015-2018,42489,82406,51.6,3.5303,44.6,58.5,6.8,56.6,3.600645724,49.6,63.7,6.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Winkler (CA),603,adults aged 18+ years,both sexes,Employment,Employed,2015-2018,8152,11254,72.4,4.6704,63.3,81.6,6.4,72,9.14763465,54.1,89.9,12.7
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Winkler (CA),603,adults aged 18+ years,both sexes,Employment,Unemployed,2015-2018,1109,2372,46.8,12.0153,23.2,70.3,25.7,43,10.67269885,22.1,63.9,24.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Brandon (CA),610,adults aged 18+ years,both sexes,Employment,Employed,2015-2018,18149,27297,66.5,3.8615,58.9,74.1,5.8,64.6,4.257477955,56.2,72.9,6.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Brandon (CA),610,adults aged 18+ years,both sexes,Employment,Unemployed,2015-2018,3523,4325,81.5,5.4804,70.7,92.2,6.7,85.1,4.746976987,75.8,94.5,5.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Thompson (CA),640,adults aged 18+ years,both sexes,Employment,Employed,2015-2018,4688,6821,68.7,4.5413,59.8,77.6,6.6,70.8,5.491118197,60,81.6,7.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Thompson (CA),640,adults aged 18+ years,both sexes,Employment,Unemployed,2015-2018,1052,1601,65.7,9.4367,47.2,84.2,14.4,75.2,6.797340231,61.8,88.5,9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Regina (CMA),705,adults aged 18+ years,both sexes,Employment,Employed,2015-2018,88179,124404,70.9,1.9622,67,74.7,2.8,73.5,2.334439729,68.9,78,3.2
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Regina (CMA),705,adults aged 18+ years,both sexes,Employment,Unemployed,2015-2018,12061,20369,59.2,5.6350,48.2,70.3,9.5,64.5,7.759137231,49.3,79.7,12
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Saskatoon (CMA),725,adults aged 18+ years,both sexes,Employment,Employed,2015-2018,95908,148851,64.4,2.3071,59.9,69,3.6,64.9,2.496018317,60,69.8,3.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Saskatoon (CMA),725,adults aged 18+ years,both sexes,Employment,Unemployed,2015-2018,20736,38238,54.2,5.1200,44.2,64.3,9.4,57.2,5.390243752,46.6,67.7,9.4
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,North Battleford (CA),735,adults aged 18+ years,both sexes,Employment,Employed,2015-2018,6820,10602,64.3,4.3617,55.8,72.9,6.8,68.2,4.192902669,60,76.4,6.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,North Battleford (CA),735,adults aged 18+ years,both sexes,Employment,Unemployed,2015-2018,1773,2832,62.6,9.5856,43.8,81.4,15.3,52,6.111588819,40,64,11.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Prince Albert (CA),745,adults aged 18+ years,both sexes,Employment,Employed,2015-2018,15495,20584,75.3,3.3869,68.6,81.9,4.5,73.7,4.125743651,65.6,81.8,5.6
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Prince Albert (CA),745,adults aged 18+ years,both sexes,Employment,Unemployed,2015-2018,4090,6178,66.2,8.0519,50.4,82,12.2,68,8.195219754,51.9,84.1,12.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Medicine Hat (CA),805,adults aged 18+ years,both sexes,Employment,Employed,2015-2018,26120,37088,70.4,2.5703,65.4,75.5,3.6,70,2.729632649,64.6,75.3,3.9
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Medicine Hat (CA),805,adults aged 18+ years,both sexes,Employment,Unemployed,2015-2018,5179,8080,64.1,8.4178,47.6,80.6,13.1,66.9,6.33932616,54.4,79.3,9.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Lethbridge (CMA),810,adults aged 18+ years,both sexes,Employment,Employed,2015-2018,37163,59573,62.4,2.1347,58.2,66.6,3.4,67.4,2.338945831,62.8,72,3.5
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Lethbridge (CMA),810,adults aged 18+ years,both sexes,Employment,Unemployed,2015-2018,7661,12752,60.1,5.4130,49.5,70.7,9,58.8,6.371881628,46.3,71.3,10.8
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Calgary (CMA),825,adults aged 18+ years,both sexes,Employment,Employed,2015-2018,479157,788140,60.8,1.1863,58.5,63.1,2,62.1,1.319887814,59.5,64.6,2.1
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Calgary (CMA),825,adults aged 18+ years,both sexes,Employment,Unemployed,2015-2018,85194,157951,53.9,2.6410,48.8,59.1,4.9,58.6,2.536228848,53.6,63.6,4.3
Overweight or Obesity,"Prevalence (%) of overweight or obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Red Deer (CA),830,adults aged 18+ years,both sexes,Employment,Employed,2015-2018,28660,49875,57.5,2.6660,52.2,62.7,4.6,60,3.616774006,52.9,67.1,6
