Indicator,Indicator_ID,Indicator_Measure,Indicator_Measure_ID,Geography,Geography_ID,Geo_Label,GEO_Code,Age_Groups,Age_Groups_ID,Sex,Sex_ID,Year,Numerator,Denominator,CrudeRate,StdErr_Cr,Lower_CI_Cr,Upper_CI_Cr,CV_Cr,CV_Cr_Interpret,ASR,StdErr_ASR,Lower_CI_ASR,Upper_CI_ASR,CV_ASR,CV_ASR_Interpret
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,East Kootenay HSDA,5911,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,57.7,1,,,,,57.3,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Kootenay-Boundary HSDA,5912,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,88.4,1,,,,,92.1,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Okanagan HSDA,5913,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,80.8,1,,,,,84.9,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Thompson/Cariboo HSDA,5914,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,76.5,1,,,,,74.4,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Fraser East HSDA,5921,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,39.5,1,,,,,39.9,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Fraser North HSDA,5922,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,77.1,1,,,,,79.6,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Fraser South HSDA,5923,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,37.2,1,,,,,37,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Richmond HSDA,5931,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,,1,,,,,,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Vancouver HSDA,5932,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,44.8,1,,,,,48.3,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,North Shore/Coast Garibaldi HSDA,5933,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,113.6,1,,,,,123.2,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,South Vancouver Island HSDA,5941,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,46.3,1,,,,,41.5,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Central Vancouver Island HSDA,5942,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,49.7,1,,,,,52.9,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,North Vancouver Island HSDA,5943,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,69.2,1,,,,,64.4,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Northwest HSDA,5951,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,58,1,,,,,55.5,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Northern Interior HSDA,5952,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,46.9,1,,,,,49.6,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Northeast HSDA,5953,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,58.9,1,,,,,62,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Yukon,6001,youth aged 12-17 years,2,females,3,2015-2018,79,1082,7.3,2.1836,3.1,11.6,29.8,2,7.4,2.195596641,3.1,11.7,29.7,2
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Northwest Territories,6101,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,36.3,1,,,,,38.6,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Nunavut,6201,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,76.9,1,,,,,76.2,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,CANADA,0,youth aged 12-17 years,2,both sexes,1,2015-2018,106261,2237999,4.7,0.2418,4.3,5.2,5.1,3,4.9,0.2460488519,4.4,5.4,5,3
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,St Johns (CMA),1,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,35.6,1,,,,,34.5,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Corner Brook (CA),15,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,90.3,1,,,,,86.1,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Charlottetown (CA),105,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,42,1,,,,,41.4,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Summerside (CA),110,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,68.7,1,,,,,69.4,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Halifax (CMA),205,youth aged 12-17 years,2,both sexes,1,2015-2018,1175,24223,4.8,1.5076,1.9,7.8,31.1,2,4.9,1.504659991,1.9,7.8,30.7,2
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Truro (CA),215,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,64.1,1,,,,,61.5,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,New Glasgow (CA),220,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,,1,,,,,,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Cape Breton (CA),225,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,34.7,1,,,,,33.9,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Moncton (CMA),305,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,33,1,,,,,33.4,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Saint John (CMA),310,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,71.4,1,,,,,71.8,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Fredericton (CA),320,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,46.5,1,,,,,46.9,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Bathurst (CA),328,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,79.9,1,,,,,75.3,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Miramichi (CA),329,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,107.7,1,,,,,109.1,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Campbellton (CA),330,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,77.4,1,,,,,82.4,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Edmundston (CA),335,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,106.4,1,,,,,112.2,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Rimouski (CA),404,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,115.9,1,,,,,122.2,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Baie-Comeau (CA),406,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,111.7,1,,,,,113.7,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Saguenay (CMA),408,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,114.9,1,,,,,115.5,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Sept-Îles (CA),412,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,,1,,,,,,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Québec (CMA),421,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,49.8,1,,,,,50,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Sherbrooke (CMA),433,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,66.7,1,,,,,63.1,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Trois-Rivières (CMA),442,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,,1,,,,,,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Shawinigan (CA),444,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,,1,,,,,,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Drummondville (CA),447,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,113.3,1,,,,,112.9,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Granby (CA),450,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,96.7,1,,,,,97.5,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Sorel-Tracy (CA),454,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,,1,,,,,,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Joliette (CA),456,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,99.6,1,,,,,109.6,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Montréal (CMA),462,youth aged 12-17 years,2,both sexes,1,2015-2018,7678,245351,3.1,0.6490,1.9,4.4,20.7,2,3.2,0.6714829746,1.9,4.5,21,2
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Val-dOr (CA),480,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,,1,,,,,,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Rouyn-Noranda (CA),485,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,51.1,1,,,,,56.9,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Cornwall (CA),501,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,115,1,,,,,104.5,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Ottawa - Gatineau (CMA),505,youth aged 12-17 years,2,both sexes,1,2015-2018,5768,88514,6.5,1.5172,3.5,9.5,23.3,2,6.5,1.579648471,3.4,9.6,24.3,2
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Brockville (CA),512,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,,1,,,,,,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Kingston (CMA),521,youth aged 12-17 years,2,both sexes,1,2015-2018,1348,9762,13.8,3.7718,6.4,21.2,27.3,2,14.6,4.096892267,6.6,22.7,28.1,2
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Belleville (CMA),522,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,38.9,1,,,,,40.1,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Peterborough (CMA),529,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,39.9,1,,,,,40.1,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Kawartha Lakes (CA),530,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,66.7,1,,,,,69,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Oshawa (CMA),532,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,44.3,1,,,,,41.8,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Toronto (CMA),535,youth aged 12-17 years,2,both sexes,1,2015-2018,12914,403559,3.2,0.7376,1.8,4.6,23.1,2,3.3,0.7408802527,1.8,4.7,22.5,2
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Hamilton (CMA),537,youth aged 12-17 years,2,both sexes,1,2015-2018,2438,52751,4.6,1.5374,1.6,7.6,33.3,2,4.7,1.529829442,1.7,7.7,32.5,2
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,St. Catharines - Niagara (CMA),539,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,37.9,1,,,,,37.1,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Kitchener - Cambridge - Waterloo (CMA),541,youth aged 12-17 years,2,both sexes,1,2015-2018,1698,36914,4.6,1.5135,1.6,7.6,32.9,2,5.3,1.692556142,1.9,8.6,31.9,2
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Brantford (CMA),543,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,39.1,1,,,,,39.8,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Woodstock (CA),544,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,87.7,1,,,,,93.4,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Norfolk (CA),547,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,52,1,,,,,52.2,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Guelph (CMA),550,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,44.8,1,,,,,44.4,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Stratford (CA),553,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,92.1,1,,,,,94,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,London (CMA),555,youth aged 12-17 years,2,both sexes,1,2015-2018,1964,32007,6.1,2.0892,2,10.2,34,2,6.7,2.26307895,2.3,11.2,33.8,2
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Chatham-Kent (CA),556,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,36.8,1,,,,,35.8,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Windsor (CMA),559,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,51.6,1,,,,,49.7,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Sarnia (CA),562,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,36.1,1,,,,,34.7,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Barrie (CMA),568,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,49.2,1,,,,,49.9,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,North Bay (CA),575,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,46.2,1,,,,,47.3,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Greater Sudbury / Grand Sudbury (CMA),580,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,52.2,1,,,,,52.2,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Timmins (CA),586,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,43.3,1,,,,,43.2,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Sault Ste. Marie (CA),590,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,50.8,1,,,,,51.1,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Thunder Bay (CMA),595,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,35.5,1,,,,,35.3,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Winnipeg (CMA),602,youth aged 12-17 years,2,both sexes,1,2015-2018,2980,55323,5.4,1.2997,2.8,7.9,24.1,2,5.7,1.337942774,3.1,8.3,23.5,2
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Winkler (CA),603,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,,1,,,,,,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Brandon (CA),610,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,53.5,1,,,,,51.5,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Thompson (CA),640,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,107.5,1,,,,,116.3,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Regina (CMA),705,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,39.5,1,,,,,38.5,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Saskatoon (CMA),725,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,58.9,1,,,,,58.9,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,North Battleford (CA),735,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,60.3,1,,,,,59.2,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Prince Albert (CA),745,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,106.9,1,,,,,106.3,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Medicine Hat (CA),805,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,42.5,1,,,,,37.2,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Lethbridge (CMA),810,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,35.1,1,,,,,35.3,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Calgary (CMA),825,youth aged 12-17 years,2,both sexes,1,2015-2018,4636,92363,5,1.2668,2.5,7.5,25.2,2,5.1,1.28434393,2.6,7.6,25.2,2
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Red Deer (CA),830,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,44.9,1,,,,,45.1,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Edmonton (CMA),835,youth aged 12-17 years,2,both sexes,1,2015-2018,5285,84838,6.2,1.3251,3.6,8.8,21.3,2,6.4,1.386448641,3.7,9.1,21.7,2
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Lloydminster (CA),840,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,95.9,1,,,,,93.1,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Grande Prairie (CA),850,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,50.7,1,,,,,45.4,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Wood Buffalo (CA),860,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,116.2,1,,,,,129.1,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Nelson (CA),907,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,75.7,1,,,,,70,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Kelowna (CMA),915,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,56.7,1,,,,,56.2,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Vernon (CA),918,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,,1,,,,,,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Census Metropolitan Areas/Large Census Agglomerations,3,Kamloops (CA),925,youth aged 12-17 years,2,both sexes,1,2015-2018,,,,,,,67.5,1,,,,,69.6,1
