Indicator,Indicator_ID,Indicator_Measure,Indicator_Measure_ID,Geography,Geography_ID,Geo_Label,GEO_Code,Age_Groups,Age_Groups_ID,Sex,Sex_ID,SDOH,SDOH_ID,SDOH_Cat,SDOH_Cat_ID,Year,Numerator,Denominator,CrudeRate,StdErr_Cr,Lower_CI_Cr,Upper_CI_Cr,CV_Cr,CV_Cr_Interpret,ASR,StdErr_ASR,Lower_CI_ASR,Upper_CI_ASR,CV_ASR,CV_ASR_Interpret,N,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Wood Buffalo (CA),860,adults aged 18+ years,1,both sexes,1,Education (household),2,Less than high school,12,2015-2017,*,*,*,*,*,*,35.8,1,*,*,*,*,16.1,1,4,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Kelowna (CMA),915,adults aged 18+ years,1,both sexes,1,Education (household),2,At least high school,11,2015-2017,31797,135032,23.5,3.1816,17.3,29.8,13.5,3,23.1,2.228202789,18.8,27.5,9.6,3,166,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Kelowna (CMA),915,adults aged 18+ years,1,both sexes,1,Education (household),2,Less than high school,12,2015-2017,1921,6736,28.5,9.3068,10.3,46.8,32.6,2,37.3,11.90351377,14,60.6,31.9,2,14,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Vernon (CA),918,adults aged 18+ years,1,both sexes,1,Education (household),2,At least high school,11,2015-2017,12084,45899,26.3,4.8800,16.8,35.9,18.5,2,25.5,3.653638334,18.4,32.7,14.3,3,55,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Vernon (CA),918,adults aged 18+ years,1,both sexes,1,Education (household),2,Less than high school,12,2015-2017,*,*,*,*,*,*,39.3,1,*,*,*,*,35.9,1,3,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Kamloops (CA),925,adults aged 18+ years,1,both sexes,1,Education (household),2,At least high school,11,2015-2017,20900,78543,26.6,2.4737,21.8,31.5,9.3,3,26.2,2.430871153,21.4,31,9.3,3,143,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Kamloops (CA),925,adults aged 18+ years,1,both sexes,1,Education (household),2,Less than high school,12,2015-2017,*,*,*,*,*,*,44.1,1,*,*,*,*,18.4,1,8,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Chilliwack (CA),930,adults aged 18+ years,1,both sexes,1,Education (household),2,At least high school,11,2015-2017,18914,55850,33.9,3.0512,27.9,39.9,9,3,33.5,3.400482543,26.9,40.2,10.2,3,115,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Chilliwack (CA),930,adults aged 18+ years,1,both sexes,1,Education (household),2,Less than high school,12,2015-2017,*,*,*,*,*,*,38.8,1,44,4.073345294,36,52,9.3,3,13,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Abbotsford - Mission (CMA),932,adults aged 18+ years,1,both sexes,1,Education (household),2,At least high school,11,2015-2017,37101,124853,29.7,2.4104,25,34.4,8.1,3,29.9,2.528467132,24.9,34.8,8.5,3,183,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Abbotsford - Mission (CMA),932,adults aged 18+ years,1,both sexes,1,Education (household),2,Less than high school,12,2015-2017,1906,4233,45,9.5633,26.3,63.8,21.2,2,55.9,9.698140166,36.9,74.9,17.3,2,21,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Vancouver (CMA),933,adults aged 18+ years,1,both sexes,1,Education (household),2,At least high school,11,2015-2017,323539,1805212,17.9,0.7432,16.5,19.4,4.1,3,18.1,0.713902641,16.7,19.5,3.9,3,1139,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Vancouver (CMA),933,adults aged 18+ years,1,both sexes,1,Education (household),2,Less than high school,12,2015-2017,11504,46535,24.7,3.6231,17.6,31.8,14.7,3,23,3.907915125,15.3,30.6,17,2,64,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Victoria (CMA),935,adults aged 18+ years,1,both sexes,1,Education (household),2,At least high school,11,2015-2017,52905,271042,19.5,1.5634,16.5,22.6,8,3,19.8,1.577409902,16.7,22.9,8,3,248,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Victoria (CMA),935,adults aged 18+ years,1,both sexes,1,Education (household),2,Less than high school,12,2015-2017,2268,9211,24.6,5.9452,13,36.3,24.1,2,24,7.593233518,9.2,38.9,31.6,2,17,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Nanaimo (CA),938,adults aged 18+ years,1,both sexes,1,Education (household),2,At least high school,11,2015-2017,14947,67843,22,3.2414,15.7,28.4,14.7,3,21.8,3.066796463,15.7,27.8,14.1,3,93,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Nanaimo (CA),938,adults aged 18+ years,1,both sexes,1,Education (household),2,Less than high school,12,2015-2017,*,*,*,*,*,*,28.8,2,*,*,*,*,8.1,1,8,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Prince George (CA),970,adults aged 18+ years,1,both sexes,1,Education (household),2,At least high school,11,2015-2017,20129,62367,32.3,2.1469,28.1,36.5,6.7,3,33.1,2.3071178,28.5,37.6,7,3,203,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Prince George (CA),970,adults aged 18+ years,1,both sexes,1,Education (household),2,Less than high school,12,2015-2017,1537,4039,38.1,6.0095,26.3,49.9,15.8,2,35.4,9.034951484,17.7,53.1,25.5,2,19,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Whitehorse (CA),990,adults aged 18+ years,1,both sexes,1,Education (household),2,At least high school,11,2015-2017,6955,19904,34.9,2.5409,30,39.9,7.3,3,34.3,2.570906883,29.3,39.4,7.5,3,170,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Whitehorse (CA),990,adults aged 18+ years,1,both sexes,1,Education (household),2,Less than high school,12,2015-2017,*,*,*,*,*,*,40.4,1,*,*,*,*,39,1,9,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Iqaluit (*),994,adults aged 18+ years,1,both sexes,1,Education (household),2,At least high school,11,2015-2017,2137,4714,45.3,6.0225,33.5,57.1,13.3,3,38.9,5.901663475,27.3,50.4,15.2,2,68,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Iqaluit (*),994,adults aged 18+ years,1,both sexes,1,Education (household),2,Less than high school,12,2015-2017,*,*,*,*,*,*,56.2,1,*,*,*,*,40.6,1,4,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Yellowknife (CA),995,adults aged 18+ years,1,both sexes,1,Education (household),2,At least high school,11,2015-2017,5506,12815,43,3.7204,35.7,50.3,8.7,3,43.4,3.892151341,35.8,51,9,3,131,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Yellowknife (CA),995,adults aged 18+ years,1,both sexes,1,Education (household),2,Less than high school,12,2015-2017,*,*,*,*,*,*,32.7,2,*,*,*,*,18.3,1,8,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Canada,0,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,5594168,20700978,27,0.2198,26.6,27.5,0.8,3,26.7,0.212513386,26.2,27.1,0.8,3,31198,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Canada,0,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,1039740,3869034,26.9,0.5371,25.8,27.9,2,3,29.7,0.60658074,28.5,30.9,2,3,5929,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,St Johns (CMA),1,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,44860,135841,33,1.6790,29.7,36.3,5.1,3,33.1,2.007312409,29.1,37,6.1,3,254,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,St Johns (CMA),1,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,10474,24982,41.9,4.4364,33.2,50.6,10.6,3,42.8,5.234424099,32.6,53.1,12.2,3,60,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Charlottetown (CA),105,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,13594,44763,30.4,1.8985,26.6,34.1,6.3,3,30.3,1.850606747,26.7,34,6.1,3,266,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Charlottetown (CA),105,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,1442,6017,24,4.0396,16,31.9,16.9,2,27.7,4.66256747,18.5,36.8,16.8,2,39,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Halifax (CMA),205,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,79016,255274,31,1.5324,27.9,34,5,3,30.9,1.491842773,27.9,33.8,4.8,3,396,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Halifax (CMA),205,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,14406,48729,29.6,3.6136,22.5,36.7,12.2,3,31.1,3.759719614,23.7,38.4,12.1,3,75,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Cape Breton (CA),225,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,20126,49337,40.8,3.2530,34.4,47.2,8,3,40.4,3.240254995,34.1,46.8,8,3,211,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Cape Breton (CA),225,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,6676,15235,43.8,4.8861,34.2,53.4,11.2,3,46.3,5.864087138,34.8,57.8,12.7,3,73,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Moncton (CMA),305,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,37283,90344,41.3,2.6720,36,46.5,6.5,3,40.5,2.744463504,35.1,45.8,6.8,3,171,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Moncton (CMA),305,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,5440,15448,35.2,6.4278,22.6,47.8,18.3,2,29,6.240340151,16.7,41.2,21.5,2,22,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Saint John (CMA),310,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,27877,73104,38.1,3.4115,31.4,44.8,8.9,3,36,2.711770191,30.7,41.4,7.5,3,168,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Saint John (CMA),310,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,4870,14575,33.4,7.0424,19.6,47.2,21.1,2,39.5,7.350096226,25.1,53.9,18.6,2,32,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Fredericton (CA),320,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,23609,63564,37.1,3.5841,30.1,44.2,9.6,3,36.4,3.501887545,29.6,43.3,9.6,3,132,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Fredericton (CA),320,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,2921,8783,33.3,8.3771,16.8,49.7,25.2,2,36.2,8.619394797,19.3,53.1,23.8,2,17,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Saguenay (CMA),408,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,22239,96606,23,1.8045,19.5,26.6,7.8,3,22.8,1.830899372,19.2,26.4,8,3,196,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Saguenay (CMA),408,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,4849,20576,23.6,4.0386,15.6,31.5,17.1,2,26.9,4.42004016,18.2,35.5,16.4,2,45,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Qu‚bec (CMA),421,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,123856,538877,23,1.1123,20.8,25.2,4.8,3,22.9,1.186864851,20.6,25.2,5.2,3,516,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Qu‚bec (CMA),421,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,11034,50639,21.8,3.6282,14.7,28.9,16.7,2,24.3,3.930616745,16.6,32,16.2,2,50,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Sherbrooke (CMA),433,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,36676,141216,26,1.9052,22.2,29.7,7.3,3,24.8,2.032529186,20.8,28.8,8.2,3,211,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Sherbrooke (CMA),433,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,4564,23247,19.6,4.2458,11.3,28,21.6,2,17.9,3.389266595,11.2,24.5,18.9,2,31,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Trois-RiviŠres (CMA),442,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,27997,89530,31.3,2.9692,25.4,37.1,9.5,3,30.7,3.085788615,24.6,36.7,10.1,3,135,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Trois-RiviŠres (CMA),442,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,*,*,*,*,*,*,38.4,1,*,*,*,*,35.4,1,13,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Drummondville (CA),447,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,18088,64842,27.9,3.1103,21.8,34,11.1,3,26.7,3.22963383,20.3,33,12.1,3,88,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Drummondville (CA),447,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,2777,8897,31.2,6.9897,17.5,44.9,22.4,2,28.8,7.50696448,14.1,43.5,26.1,2,19,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Granby (CA),450,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,19321,65201,29.6,4.3535,21.1,38.2,14.7,3,29.1,4.367521633,20.5,37.6,15,3,51,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Granby (CA),450,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,*,*,*,*,*,*,26.2,2,*,*,*,*,29.8,1,8,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Montr‚al (CMA),462,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,629144,2493259,25.2,0.7250,23.8,26.7,2.9,3,25,0.715564235,23.6,26.4,2.9,3,1999,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Montr‚al (CMA),462,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,86193,451153,19.1,1.5328,16.1,22.1,8,3,23.9,1.938482731,20.1,27.7,8.1,3,301,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Ottawa - Gatineau (CMA),505,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,207467,826558,25.1,1.0563,23,27.2,4.2,3,25.2,1.198588574,22.8,27.5,4.8,3,799,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Ottawa - Gatineau (CMA),505,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,26046,120240,21.7,2.7172,16.3,27,12.5,3,27.4,3.795762798,20,34.9,13.9,3,94,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Kingston (CMA),521,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,32979,99607,33.1,2.8039,27.6,38.6,8.5,3,32.8,2.63391305,27.7,38,8,3,210,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Kingston (CMA),521,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,4014,16499,24.3,6.3797,11.8,36.8,26.2,2,25.5,5.496811533,14.7,36.2,21.6,2,26,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Belleville (CMA),522,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,23442,60729,38.6,3.4194,31.9,45.3,8.9,3,37.3,3.531791997,30.4,44.2,9.5,3,161,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Belleville (CMA),522,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,4328,13521,32,6.0397,20.2,43.9,18.9,2,32.8,6.0241965,21,44.6,18.4,2,38,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Peterborough (CMA),529,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,24488,69910,35,2.8859,29.4,40.7,8.2,3,35.3,3.21649815,29,41.6,9.1,3,201,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Peterborough (CMA),529,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,3720,12223,30.4,5.2655,20.1,40.8,17.3,2,33.7,8.715312827,16.6,50.8,25.9,2,45,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Kawartha Lakes (CA),530,adults aged 18+ years,1,both sexes,1,Employment,3,Employed or retired,17,2015-2017,17854,46597,38.3,3.9403,30.6,46,10.3,3,38,5.002589598,28.2,47.8,13.2,3,107,,
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Census Metropolitan Areas/Census Agglomerations,3,Kawartha Lakes (CA),530,adults aged 18+ years,1,both sexes,1,Employment,3,Unemployed,18,2015-2017,1630,5830,28,8.3689,11.5,44.4,29.9,2,30.7,9.620105624,11.9,49.6,31.3,2,12,,
